incident_url,paragraph_num,description
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-14-2/,1,"The individual was described as female, with a medium complexion, is 23 years old and approximately 168 cm (5'6”). They had medium-length black curly hair. They were wearing a black leather coat and black pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-14/,1,"The individual was described as female, with a medium complexion, is 23 years old and approximately 168 cm (5'6”). They had medium-length black curly hair. They were wearing a black jacket, black t-shirt, black tights and carrying black bags."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-8/,1,"The individual was described as male, with a dark complexion, is 22 years old and approximately 175 cm (5’9”). They had medium-length black hair. They were wearing a black t-shirt, red shorts and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-7/,1,"The individual was described as male, with a light complexion, approximately 25 to 30 years old and approximately 178 cm (5’10”). They had medium-length black hair. They were wearing a black baseball hat, long sleeved camouflage top, black cargo pants and white running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-6/,1,No descriptions available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-5/,1,No descriptions available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-2/,1,"The individual was described as male, with a light complexion, is 31 years old and approximately 180 cm (5’11”). They had medium-length dark brown hair and a dark brown full beard. They were wearing a multi-coloured zip-up sweater, blue jeans and black running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-1-3/,1,"The individual was described as female, with a light complexion, is 29 years old and approximately 170 cm (5’7”). They had long dark brown curly hair."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-1-2/,1,"The individual was described as male, with a light complexion, is 30 to 35 years old and approximately 173 cm (5’8”). They had medium-length black hair. They were wearing a black baseball hat, black hoodie and black sweatpants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/06/security-incident-june-1/,1,No descriptions available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-260/,1,"The first individual was described as female, with a dark complexion, is 25 years old and approximately 170 cm (5’7”). They had short black hair. They were wearing a black sweater, black long sleeved t-shirt, black tights and black boots."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-260/,2,"The second individual was described as male, with a light complexion, is 39 years old and approximately 170 cm (5’7”). They were wearing a black hat, multi-colored sweatpants, black boots and carrying a black backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-260/,3,"The third individual was described as male, with a light complexion, is 35 years old and approximately 173 cm (5’8”). They had short black hair. They were wearing a dark blue jacket, silver necklace, black sweatpants and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-18/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-17-4/,1,"The individual was described as male, with a light complexion and approximately 168 cm (5’6”). They were wearing a red baseball hat, blue hoodie and black jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-17-3/,1,"The individual was described as female, with a light complexion, approximately 25 to 30 years old and approximately 168 cm (5’6”). They had medium-length blonde hair. They were wearing a red baseball hat, black hoodie and black tights."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-17-2/,1,No description available.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-17/,1,"The individual was described as male with a light complexion. They had red pink hair. They were wearing a flannel camouflage shirt, white t-shirt and dark blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2023/05/security-incident-may-13/,1,"The individual was described as male with a dark complexion, is 28 years old and approximately 191 cm (6’ 3’’). They had medium hair length. They were wearing a blue trench coat, black running shoes, and gray sweatpants."
